,IATA,airport,city,country,pagerank
907,DIE,Arrachart,Antsiranana,Madagascar,9.48679572634e-05
2689,CIJ,Heroes Del Acre,Cobija,Bolivia,9.47823300741e-05
1844,GLF,Golfito,Golfito,Costa Rica,9.47269702512e-05
2892,NJC,Nizhnevartovsk,Nizhnevartovsk,Russia,9.4507458711e-05
4775,ZPB,Sachigo Lake Airport,Sachigo Lake,Canada,9.44317383667e-05
3919,JAC,Jackson Hole Airport,Jacksn Hole,United States,9.43012674583e-05
5249,LUM,Mangshi Airport,Luxi,China,9.41971929993e-05
4020,BGW,Baghdad International Airport,Baghdad,Iraq,9.40183895817e-05
3312,BTI,Barter Island Lrrs,Barter Island,United States,9.3993648383e-05
4199,CPO,Copiapo,Copiapo,Chile,9.38557296717e-05
2357,BCD,Bacolod,Bacolod,Philippines,9.38027544843e-05
5115,HTI,Hamilton Island Airport,Hamilton Island,Australia,9.35776587905e-05
4256,USK,Usinsk,Usinsk,Russia,9.35089777397e-05
719,VHM,Vilhelmina,Vilhelmina,Sweden,9.33988372486e-05
2439,MDQ,Mar Del Plata,Mar Del Plata,Argentina,9.33461979055e-05
2733,TPP,Cadete Guillermo Del Castillo Paredes,Tarapoto,Peru,9.29693534681e-05
2709,PCL,Cap Fap David Abenzur Rengifo Intl,Pucallpa,Peru,9.29693534681e-05
4514,GDT,JAGS McCartney International Airport,Cockburn Town,Turks and Caicos Islands,9.28778545205e-05
4797,YQD,The Pas Airport,The Pas,Canada,9.28724541571e-05
4888,TIZ,Tari Airport,Tari,Papua New Guinea,9.28114460228e-05
4887,TBG,Tabubil Airport,Tabubil,Papua New Guinea,9.28114460228e-05
5171,MQL,Mildura Airport,Mildura,Australia,9.27829587918e-05
1946,TKX,Takaroa,Takaroa,French Polynesia,9.25990327686e-05
4832,YER,Fort Severn Airport,Fort Severn,Canada,9.25374081609e-05
5202,XTG,Thargomindah Airport,Thargomindah,Australia,9.24288223899e-05
4401,ILP,Île des Pins Airport,Île des Pins,New Caledonia,9.23342528315e-05
1962,TOU,Touho,Touho,New Caledonia,9.23342528315e-05
1957,KNQ,Kone,Kone,New Caledonia,9.23342528315e-05
1961,MEE,Mare,Mare,New Caledonia,9.23342528315e-05
709,LYC,Lycksele,Lycksele,Sweden,9.22024142735e-05
283,MIR,Habib Bourguiba Intl,Monastir,Tunisia,9.21723666751e-05
4447,TVU,Matei Airport,Matei,Fiji,9.21475119382e-05
4444,SVU,Savusavu Airport,Savusavu,Fiji,9.21475119382e-05
4058,PQC,Duong Dong Airport,Phu Quoc,Vietnam,9.21109026326e-05
5957,ROO,Rondonopolis Airport,Rondonopolis,Brazil,9.18439477863e-05
1111,LXR,Luxor Intl,Luxor,Egypt,9.18399204735e-05
4896,UNG,Kiunga Airport,Kiunga,Papua New Guinea,9.17422007884e-05
504,SEN,Southend,Southend,United Kingdom,9.16788521419e-05
5438,TRO,Taree Airport,Taree,Australia,9.16506383405e-05
26,YBC,Baie Comeau,Baie Comeau,Canada,9.15910141694e-05
2501,IPN,Usiminas,Ipatinga,Brazil,9.15892249343e-05
1117,EDL,Eldoret Intl,Eldoret,Kenya,9.15764448755e-05
5643,MCK,McCook Regional Airport,McCook,United States,9.15232839318e-05
2242,AKJ,Asahikawa,Asahikawa,Japan,9.14979894434e-05
4582,GGW,Wokal Field Glasgow International Airport,Glasgow,United States,9.14788232893e-05
5099,PSU,Pangsuma Airport,Putussibau-Borneo Island,Indonesia,9.14271554721e-05
2720,JUL,Juliaca,Juliaca,Peru,9.13275948204e-05
3257,XCH,Christmas Island,Christmas Island,Christmas Island,9.1298344137e-05
5513,KVL,Kivalina Airport,Kivalina,United States,9.12404840945e-05
2867,LWO,Lviv Intl,Lvov,Ukraine,9.12251094748e-05
4954,MEA,Macaé Airport,Macaé,Brazil,9.11858852407e-05
5667,NUI,Nuiqsut Airport,Nuiqsut,United States,9.11410171317e-05
3169,BTU,Bintulu,Bintulu,Malaysia,9.10497028459e-05
114,YQK,Kenora,Kenora,Canada,9.10430203206e-05
1438,KVA,Megas Alexandros Intl,Kavala,Greece,9.10427697057e-05
5233,XFN,Xiangfan Airport,Xiangfan,China,9.10238716531e-05
3752,LNY,Lanai,Lanai,United States,9.09654276299e-05
5006,PSC,Tri Cities Airport,Pasco,United States,9.09646471462e-05
2901,SKD,Samarkand,Samarkand,Uzbekistan,9.09500040494e-05
2858,HTA,Kadala,Chita,Russia,9.08735998856e-05
1728,POP,Gregorio Luperon Intl,Puerto Plata,Dominican Republic,9.08640667856e-05
4242,ABE,Lehigh Valley Intl,Allentown,United States,9.08490555049e-05
1869,SCU,Antonio Maceo Intl,Santiago De Cuba,Cuba,9.07765111368e-05
4883,LLU,Alluitsup Paa Heliport,Alluitsup Paa,Greenland,9.06352074508e-05
1635,TGM,Transilvania Targu Mures,Tirgu Mures,Romania,9.06239789859e-05
2138,FJR,Fujairah Intl,Fujeirah,United Arab Emirates,9.045493694e-05
1952,MOZ,Moorea,Moorea,French Polynesia,9.03724699258e-05
3915,TVC,Cherry Capital Airport,Traverse City,United States,9.0057059299e-05
3758,ISP,Long Island Mac Arthur,Islip,United States,9.00337691802e-05
4792,YSK,Sanikiluaq Airport,Sanikiluaq,Canada,9.00191040887e-05
1601,HOR,Horta,Horta,Portugal,8.98799538569e-05
1097,LLI,Lalibella,Lalibella,Ethiopia,8.98580554694e-05
1122,LOK,Lodwar,Lodwar,Kenya,8.9765420469e-05
1445,MJT,Mitilini,Mytilini,Greece,8.93884610412e-05
4952,VDC,Vitória da Conquista Airport,Vitória Da Conquista,Brazil,8.93876665413e-05
5071,KAW,Kawthoung Airport,Kawthoung,Burma,8.93823627483e-05
3511,CDV,Merle K Mudhole Smith,Cordova,United States,8.93429531674e-05
3889,JEG,Aasiaat,Aasiaat,Greenland,8.93204607097e-05
455,TMP,Tampere Pirkkala,Tampere,Finland,8.92880925076e-05
1567,ETH,Eilat,Elat,Israel,8.92344353607e-05
4609,GSM,Gheshm Airport,Gheshm,Iran,8.91832295809e-05
1749,ACA,General Juan N Alvarez Intl,Acapulco,Mexico,8.90178321239e-05
3462,CAE,Columbia Metropolitan,Columbia,United States,8.90117346213e-05
2911,REN,Orenburg,Orenburg,Russia,8.89535442191e-05
4234,ISC,ISLES OF SCILLY,ST MARY\\'S,United Kingdom,8.89288158389e-05
1941,MKP,Makemo,Makemo,French Polynesia,8.89034089701e-05
1939,GMR,Totegegie,Totegegie,French Polynesia,8.89034089701e-05
1247,LIG,Bellegarde,Limoges,France,8.87828609603e-05
1123,LAU,Lamu Manda,Lamu,Kenya,8.8731439786e-05
3479,CHA,Lovell Fld,Chattanooga,United States,8.86853143685e-05
5221,TGO,Tongliao Airport,Tongliao,China,8.86192259489e-05
927,TLE,Toliara,Toliara,Madagascar,8.86055309824e-05
4195,DNH,Dunhuang Airport,Dunhuang,China,8.85775657284e-05
4635,BSA,Bosaso Airport,Bosaso,Somalia,8.85593306004e-05
3672,PBG,Plattsburgh Intl,Plattsburgh,United States,8.85263572429e-05
5504,YTQ,Tasiujaq Airport,Tasiujaq,Canada,8.85164678021e-05
4881,JFR,Paamiut Heliport,Paamiut,Greenland,8.84085652593e-05
4820,YNS,Nemiscau Airport,Nemiscau,Canada,8.8397100267e-05
4720,SHC,Shire Inda Selassie Airport,Shire Indasilase,Ethiopia,8.8368659366e-05
3998,CXH,Vancouver Coal Harbour,Vancouver,Canada,8.82737275467e-05
2432,BHI,Comandante Espora,Bahia Blanca,Argentina,8.80540234827e-05
2668,PEI,Matecana,Pereira,Colombia,8.77612613727e-05
3908,ROA,Roanoke Regional,Roanoke VA,United States,8.76917382897e-05
3148,BIK,Frans Kaisiepo,Biak,Indonesia,8.75633151108e-05
1990,ROT,Rotorua,Rotorua,New Zealand,8.75342582028e-05
2232,HKD,Hakodate,Hakodate,Japan,8.75123648414e-05
368,PAD,Paderborn Lippstadt,Paderborn,Germany,8.74865477439e-05
3899,AVL,Asheville Regional Airport,Asheville,United States,8.74825314372e-05
4262,KGF,Sary-Arka,Karaganda,Kazakhstan,8.73002416503e-05
5783,KYU,Koyukuk Airport,Koyukuk,United States,8.72713976226e-05
2026,ELQ,Gassim,Gassim,Saudi Arabia,8.72533011414e-05
4103,PMW,Palmas,Palmas,Brazil,8.71870602008e-05
1555,OSR,Mosnov,Ostrava,Czech Republic,8.7185578416e-05
4930,NEV,Vance Winkworth Amory International Airport,Charlestown,Saint Kitts and Nevis,8.70922917821e-05
3844,SBA,Santa Barbara Muni,Santa Barbara,United States,8.7072365828e-05
198,YZT,Port Hardy,Port Hardy,Canada,8.70388431615e-05
2702,CAY,Rochambeau,Cayenne,French Guiana,8.70374535775e-05
1781,LAP,General Manuel Marquez De Leon Intl,La Paz,Mexico,8.69615113772e-05
4089,USU,Busuanga,Busuanga,Philippines,8.69585488413e-05
1083,BVC,Rabil,Boa Vista,Cape Verde,8.6948313663e-05
2829,AET,Allakaket Airport,Allakaket,United States,8.694050441e-05
3124,KET,Kengtung,Kengtung,Burma,8.69242349285e-05
3612,BTV,Burlington Intl,Burlington,United States,8.68853801197e-05
231,AZR,Touat Cheikh Sidi Mohamed Belkebir,Adrar,Algeria,8.68634905567e-05
3741,AMA,Rick Husband Amarillo Intl,Amarillo,United States,8.6830037838e-05
5023,NMA,Namangan Airport,Namangan,Uzbekistan,8.6805534804e-05
629,BJF,Batsfjord,Batsfjord,Norway,8.68027859487e-05
2201,ROR,Babelthuap,Babelthuap,Palau,8.67980910936e-05
3980,FNT,Bishop International,Flint,United States,8.66668603388e-05
234,GHA,Noumerat,Ghardaia,Algeria,8.65632675023e-05
5603,KEH,Kenmore Air Harbor Inc Seaplane Base,Kenmore,United States,8.64975648611e-05
5593,TVF,Thief River Falls,Thief River Falls,United States,8.64628873114e-05
3250,KGI,Kalgoorlie Boulder,Kalgoorlie,Australia,8.63699065301e-05
150,YVM,Qikiqtarjuaq,Broughton Island,Canada,8.62935499843e-05
138,YTE,Cape Dorset,Cape Dorset,Canada,8.61574941857e-05
5721,MTM,Metlakatla Seaplane Base,Metakatla,United States,8.61540419689e-05
69,YHM,Hamilton,Hamilton,Canada,8.61190095217e-05
4126,YWJ,Deline,Deline,Canada,8.61006087122e-05
3156,PLW,Mutiara,Palu,Indonesia,8.60717525861e-05
1306,CFE,Auvergne,Clermont-Ferrand,France,8.60001756103e-05
2982,IXR,Birsa Munda,Ranchi,India,8.59551139704e-05
2861,UUD,Mukhino,Ulan-ude,Russia,8.58834707785e-05
5149,JCK,Julia Creek Airport,Julia Creek,Australia,8.57690030456e-05
2356,TAC,Daniel Z Romualdez,Tacloban,Philippines,8.57031367395e-05
7527,XSB,Sir Bani Yas Island,Sir Bani Yas Island,United Arab Emirates,8.54506858585e-05
7528,ZDY,Dalma Airport,Dalma Island,United Arab Emirates,8.54506858585e-05
3149,NBX,Nabire,Nabire,Indonesia,8.54350796065e-05
6121,PGU,Persian Gulf Airport,Khalije Fars,Iran,8.54333537549e-05
5639,DIK,Dickinson Theodore Roosevelt Regional Airport,Dickinson,United States,8.54264469467e-05
4845,APO,Apartadó Airport,Apartadó,Colombia,8.53846137795e-05
1945,MVT,Mataiva,Mataiva,French Polynesia,8.53786603703e-05
1937,FAV,Fakarava,Fakarava,French Polynesia,8.53786603703e-05
1938,XMH,Manihi,Manihi,French Polynesia,8.53786603703e-05
379,FDH,Friedrichshafen,Friedrichshafen,Germany,8.52506570448e-05
4037,PSG,Petersburg James A. Johnson,Petersburg,United States,8.5119646517e-05
2526,NVT,Ministro Victor Konder Intl,Navegantes,Brazil,8.51126890337e-05
2535,PNZ,Senador Nilo Coelho,Petrolina,Brazil,8.49237991606e-05
3164,FKQ,Fak Fak,Fak Fak,Indonesia,8.48666639382e-05
4548,TUP,Tupelo Regional Airport,Tupelo,United States,8.48627058286e-05
1974,HLZ,Hamilton,Hamilton,New Zealand,8.48464539916e-05
1983,NSN,Nelson,Nelson,New Zealand,8.48464539916e-05
2809,STX,Henry E Rohlsen,St. Croix Island,Virgin Islands,8.48275263097e-05
3000,ATQ,Amritsar,Amritsar,India,8.47906016741e-05
2692,POI,Capitan Nicolas Rojas,Potosi,Bolivia,8.46767666601e-05
1786,MLM,General Francisco J Mujica Intl,Morelia,Mexico,8.46726227853e-05
1094,GDQ,Gondar,Gondar,Ethiopia,8.45547455383e-05
166,YXJ,Fort St John,Fort Saint John,Canada,8.44903040659e-05
1452,SMI,Samos,Samos,Greece,8.4439155031e-05
1020,FBM,Lubumbashi Intl,Lubumashi,Congo (Kinshasa),8.43646777634e-05
2464,BVB,Boa Vista,Boa Vista,Brazil,8.42758726004e-05
3978,RAP,Rapid City Regional Airport,Rapid City,United States,8.42236928026e-05
1694,TZX,Trabzon,Trabzon,Turkey,8.42126748093e-05
3843,MRY,Monterey Peninsula,Monterey,United States,8.41308270327e-05
1134,SEB,Sebha,Sebha,Libya,8.4122586958e-05
2567,BVH,Vilhena,Vilhena,Brazil,8.40922264439e-05
5331,SBH,Saint Barthelemy,Gustavia,France,8.40013256343e-05
2373,SFN,Sauce Viejo,Santa Fe,Argentina,8.39916956363e-05
2816,SKB,Robert L Bradshaw,Basse Terre,Saint Kitts and Nevis,8.3964875575e-05
637,HAU,Karmoy,Haugesund,Norway,8.38036441558e-05
1435,AOK,Karpathos,Karpathos,Greece,8.37731508754e-05
3150,TIM,Moses Kilangin,Timika,Indonesia,8.37633713093e-05
5948,BRA,Barreiras Airport,Barreiras,Brazil,8.36578032597e-05
5347,FSZ,Mt. Fuji Shizuoka Airport,Shizuoka,Japan,8.35970117276e-05
5457,YVB,Bonaventure Airport,Bonaventure,Canada,8.35925660963e-05
3200,BTJ,Sultan Iskandarmuda,Banda Aceh,Indonesia,8.35797699031e-05
4031,SDK,Sandakan,Sandakan,Malaysia,8.35382139571e-05
2562,URG,Rubem Berta,Uruguaiana,Brazil,8.34759890079e-05
5092,LWY,Lawas Airport,Lawas,Malaysia,8.3362270128e-05
3178,TWU,Tawau,Tawau,Malaysia,8.3347276685e-05
5282,YIN,Yining Airport,Yining,China,8.33158182561e-05
1229,ZAZ,Zaragoza Ab,Zaragoza,Spain,8.32961551483e-05
6373,OAL,Marktoberdorf BF,Marktoberdorf,Germany,8.32145934968e-05
5148,HGD,Hughenden Airport,Hughenden,Australia,8.32011602037e-05
3315,PIZ,Point Lay Lrrs,Point Lay,United States,8.31300119039e-05
4978,HRK,Osnova International Airport,Kharkov,Ukraine,8.30256526898e-05
3781,GTF,Great Falls Intl,Great Falls,United States,8.29968446294e-05
2139,RKT,Ras Al Khaimah Intl,Ras Al Khaimah,United Arab Emirates,8.29194627152e-05
5257,HYN,Huangyan Luqiao Airport,Huangyan,China,8.28761943193e-05
5110,AUU,Aurukun Airport,Aurukun,Australia,8.27411020001e-05
5385,JNG,Jining Airport ,Jining,China,8.26422655497e-05
7196,UMD,Uummannaq Heliport,Uummannaq,Greenland,8.2516134756e-05
116,YQM,Greater Moncton Intl,Moncton,Canada,8.23949061347e-05
4353,WRG,Wrangell Airport,Wrangell,United States,8.2382155149e-05
1332,PGF,Rivesaltes,Perpignan,France,8.22921407782e-05
4304,JDO,Orlando Bezerra de Menezes Airport,Juazeiro Do Norte,Brazil,8.22526036459e-05
5016,NYM,Nadym Airport,Nadym,Russia,8.22345802446e-05
4408,AUY,Anelghowhat Airport,Anelghowhat,Vanuatu,8.2222607337e-05
4407,AWD,Aniwa Airport,Aniwa,Vanuatu,8.2222607337e-05
4405,FTA,Futuna Airport,Futuna Island,Vanuatu,8.2222607337e-05
4404,IPA,Ipota Airport,Ipota,Vanuatu,8.2222607337e-05
4406,DLY,Dillon's Bay Airport,Dillon's Bay,Vanuatu,8.2222607337e-05
2859,BTK,Bratsk,Bratsk,Russia,8.21900164649e-05
4282,UKK,Ust Kamenogorsk Airport,Ust Kamenogorsk,Kazakhstan,8.21356443783e-05
890,LVI,Livingstone,Livingstone,Zambia,8.21057629372e-05
1051,OUD,Angads,Oujda,Morocco,8.20970575482e-05
